BEGIN
CREATE TABLE
INSERT 0 117
 rk  |           team            |  str  |  ofs  |  dfs  |  sos  
  77 | Denmark                   | -0.80 | -0.49 |  0.31 | -2.35
  78 | Ukraine                   | -0.88 | -0.41 |  0.47 |  0.22
  79 | Nigeria                   | -0.88 | -0.58 |  0.30 | -0.36
  80 | Luxembourg                | -0.92 | -0.52 |  0.40 | -1.64
  81 | St Lucia                  | -1.03 | -0.31 |  0.71 | -2.99
  82 | Latvia                    | -1.24 | -0.46 |  0.78 | -1.45
  83 | Moldova                   | -1.30 | -0.86 |  0.44 | -0.14
  84 | Botswana                  | -1.31 | -0.40 |  0.91 | -0.80
  85 | Finland                   | -1.35 | -0.60 |  0.74 | -2.30
  86 | Israel                    | -1.63 | -0.89 |  0.73 | -1.40
  87 | Malta                     | -1.67 | -1.12 |  0.55 | -1.15
  88 | Austria                   | -1.86 | -0.80 |  1.06 | -2.34
  89 | Bahamas                   | -1.87 | -0.86 |  1.01 |  0.35
  90 | Hungary                   | -1.94 | -0.96 |  0.98 | -1.68
  91 | Andorra                   | -1.98 | -1.10 |  0.88 | -1.87
  92 | Kyrgyzstan                | -2.01 | -0.83 |  1.17 | -0.59
  93 | Bangladesh                | -2.07 | -0.85 |  1.22 | -1.17
  94 | Lesotho                   | -2.09 | -1.12 |  0.97 | -3.56
  95 | Cyprus                    | -2.10 | -0.82 |  1.28 | -1.86
  96 | Cameroon                  | -2.10 | -1.58 |  0.52 | -0.33
  97 | Turkey                    | -2.38 | -1.05 |  1.33 | -2.94
  98 | Singapore                 | -2.51 | -1.34 |  1.18 | -0.88
  99 | Bulgaria                  | -2.56 | -1.11 |  1.45 | -2.43
 100 | Chinese Taipei            | -2.80 | -1.62 |  1.18 | -0.76
 101 | Serbia                    | -2.82 | -1.39 |  1.43 | -2.12
 102 | Slovenia                  | -2.89 | -1.38 |  1.51 | -1.99
 103 | Norway                    | -2.97 | -1.69 |  1.29 | -1.86
 104 | Thailand                  | -3.07 | -1.38 |  1.68 | -0.84
 105 | Venezuela                 | -3.14 | -1.72 |  1.41 | -1.95
 106 | Slovakia                  | -3.17 | -1.07 |  2.10 | -2.80
 107 | Bosnia & Herzegovina      | -3.20 | -1.51 |  1.69 | -2.11
 108 | Nepal                     | -3.28 | -1.94 |  1.34 | -0.57
 109 | Pakistan                  | -3.30 | -2.05 |  1.25 | -0.16
 110 | Montenegro                | -3.52 | -1.70 |  1.82 | -4.05
 111 | Peru                      | -3.86 | -1.81 |  2.06 | -2.39
 112 | St Vincent and Grenadines | -4.16 | -3.57 |  0.59 |  0.06
 113 | Kosovo                    | -4.58 | -2.34 |  2.24 | -2.86
 114 | Eswatini                  | -4.69 | -2.63 |  2.06 | -1.65
 115 | Swaziland                 | -4.69 | -2.63 |  2.06 | -1.65
 116 | Costa Rica                | -5.02 | -2.75 |  2.27 | -3.23
 117 | Estonia                   | -7.47 | -5.48 |  1.98 | -2.10
(117 rows)

COPY 117
COMMIT
